Wall time,Step,Value
1721958032.1850543,84,0.16308847069740295
1721958227.4617949,85,0.1847495287656784
1721958420.1823118,86,0.19373176991939545
1721958612.4732392,87,0.16298286616802216
1721958804.7612627,88,0.18662789463996887
1721959001.3321927,89,0.17248648405075073
1721959196.8227327,90,0.18941384553909302
1721959388.344521,91,0.16269439458847046
1721959579.7033515,92,0.16082686185836792
1721959771.0871565,93,0.168646439909935
1721959967.5259063,94,0.15297529101371765
1721960162.6773963,95,0.16410034894943237
1721960355.746878,96,0.17387434840202332
1721960547.2757602,97,0.15738335251808167
1721960740.483219,98,0.1514977514743805
1721960935.1977253,99,0.17413988709449768
1721961129.6742673,100,0.1761423498392105
1721961325.9542384,101,0.1718870848417282
1721961518.099236,102,0.17048080265522003
1721961709.2929075,103,0.15812909603118896
1721961902.837224,104,0.1903943568468094
1721962097.907357,105,0.17766007781028748
1721962293.5865922,106,0.17224644124507904
1721962486.6863997,107,0.14978717267513275
1721962677.687017,108,0.18462631106376648
1721962871.9366329,109,0.1728271096944809
1721963066.709789,110,0.20482032001018524
1721963261.6324463,111,0.19006426632404327
1721963456.4326892,112,0.17333193123340607
1721963650.1890516,113,0.15652945637702942
1721963843.9223788,114,0.1828872561454773
1721964042.2046154,115,0.15660038590431213
1721964237.024223,116,0.14834174513816833
1721964428.9185314,117,0.1800391525030136
1721964621.374395,118,0.18423955142498016
1721964814.094143,119,0.17544813454151154
1721965009.823068,120,0.16096574068069458
1721965205.2016497,121,0.17206445336341858
1721965396.2157376,122,0.19604304432868958
1721965588.2146933,123,0.16368359327316284
1721965780.8077607,124,0.17254234850406647
1721965975.5049436,125,0.17942306399345398
1721966169.736552,126,0.17281414568424225
1721966363.2988362,127,0.1957879662513733
1721966554.7979543,128,0.18925638496875763
1721966746.272854,129,0.16842183470726013
1721966940.5541365,130,0.17702671885490417
1721967136.148327,131,0.18646016716957092
1721967330.745644,132,0.19862142205238342
1721967522.9700475,133,0.18146102130413055
1721967729.2498436,134,0.1799587458372116
1721967926.5656621,135,0.2004932016134262
1721968124.5080786,136,0.18264783918857574
1721968322.4801605,137,0.16779910027980804
1721968514.6016064,138,0.1661846935749054
1721968706.730893,139,0.19910448789596558
1721968899.4450312,140,0.16671179234981537
1721969093.9724498,141,0.18310557305812836
1721969289.7244453,142,0.19946034252643585
1721969483.6061118,143,0.18731603026390076
1721969675.937252,144,0.17081411182880402
1721969867.383686,145,0.19374726712703705
1721970059.4839973,146,0.1614069938659668
1721970252.6126533,147,0.1774984747171402
1721970446.9772453,148,0.1965477615594864
1721970638.5807774,149,0.16245511174201965
1721970829.1460793,150,0.18576814234256744
1721971023.4761405,151,0.1842993199825287
1721971218.2489107,152,0.17910614609718323
1721971412.229159,153,0.20056717097759247
1721971604.3088655,154,0.19296124577522278
1721971795.878214,155,0.20659926533699036
1721971989.7210908,156,0.18029199540615082
1721972185.1519723,157,0.17549648880958557
1721972379.8686705,158,0.18502597510814667
1721972571.1742902,159,0.1944885402917862
1721972763.7618985,160,0.173674076795578
1721972956.1638107,161,0.17198635637760162
1721973150.2549205,162,0.19410891830921173
1721973343.362735,163,0.16945959627628326
1721973538.7064428,164,0.19273366034030914
1721973733.4583886,165,0.19897432625293732
1721973926.864447,166,0.1659443974494934
1721974128.9882095,167,0.19507180154323578
1721974327.6585448,168,0.1780858188867569
1721974525.3361373,169,0.18701346218585968
1721974718.1345387,170,0.17398235201835632
1721974909.1729941,171,0.18350456655025482
1721975108.8583577,172,0.17575432360172272
1721975401.491966,173,0.19208897650241852
1721976581.789859,174,0.19007910788059235
1721976782.803455,175,0.18190281093120575
1721976980.7957556,176,0.20306387543678284
1721977177.9367435,177,0.16742485761642456
1721977369.8307872,178,0.1763048619031906
1721977561.3492873,179,0.20139941573143005
1721977754.2817607,180,0.18106144666671753
1721977950.2581363,181,0.16821692883968353
1721978144.987934,182,0.18727710843086243
1721978336.6361642,183,0.201207235455513
1721978527.6670678,184,0.18648774921894073
1721978721.839784,185,0.1805175393819809
1721978917.766622,186,0.19252945482730865
1721979113.5690985,187,0.19017092883586884
1721979306.4070313,188,0.19149059057235718
1721979501.236519,189,0.18508431315422058
1721979699.106747,190,0.17422108352184296
1721979897.3762927,191,0.1850612461566925
1721980093.3328474,192,0.17419268190860748
1721980293.478163,193,0.1818884313106537
1721980498.353294,194,0.16587121784687042
1721980704.4515772,195,0.18064744770526886
1721980993.431705,196,0.1745462864637375
1721981292.8135293,197,0.19936949014663696
1721981585.3406215,198,0.18951551616191864
1721981873.843239,199,0.1883203387260437
